COUNTRY_CODE,SUBNATIONAL1_CODE,SUBNATIONAL2_CODE,SUBNATIONAL2_NAME
IN,IN-UP,IN-UP-KS,Kaushambi
IN,IN-UP,IN-UP-KU,Kushinagar
IN,IN-UP,IN-UP-LA,Lalitpur
IN,IN-UP,IN-UP-LK,Kheri
IN,IN-UP,IN-UP-LU,Lucknow
IN,IN-UP,IN-UP-MA,Mau
IN,IN-UP,IN-UP-ME,Meerut
IN,IN-UP,IN-UP-MG,Maharajganj
IN,IN-UP,IN-UP-MH,Mahoba
IN,IN-UP,IN-UP-MI,Mirzapur
IN,IN-UP,IN-UP-MO,Moradabad
IN,IN-UP,IN-UP-MP,Mainpuri
IN,IN-UP,IN-UP-MT,Mathura
IN,IN-UP,IN-UP-MU,Muzaffarnagar
IN,IN-UP,IN-UP-PI,Pilibhit
IN,IN-UP,IN-UP-PR,Pratapgarh
IN,IN-UP,IN-UP-RA,Rampur
IN,IN-UP,IN-UP-RB,Rae Bareli
IN,IN-UP,IN-UP-SA,Saharanpur
IN,IN-UP,IN-UP-SI,Sitapur
IN,IN-UP,IN-UP-SJ,Shahjahanpur
IN,IN-UP,IN-UP-SK,Sant Kabir Nagar
IN,IN-UP,IN-UP-SN,Siddharth Nagar
IN,IN-UP,IN-UP-SO,Sonbhadra
IN,IN-UP,IN-UP-SR,Sant Ravi Das Nagar(bhadohi)
IN,IN-UP,IN-UP-SU,Sultanpur
IN,IN-UP,IN-UP-SV,Shrawasti
IN,IN-UP,IN-UP-UN,Unnao
IN,IN-UP,IN-UP-VA,Varanasi
IN,IN-WB,IN-WB-BI,Birbhum
IN,IN-WB,IN-WB-BN,Bankura
IN,IN-WB,IN-WB-BR,Barddhaman
IN,IN-WB,IN-WB-DA,Darjiling
IN,IN-WB,IN-WB-DD,Dakshin Dinajpur
IN,IN-WB,IN-WB-HG,Hooghly
IN,IN-WB,IN-WB-HR,Haora
IN,IN-WB,IN-WB-JA,Jalpaiguri
IN,IN-WB,IN-WB-KB,Koch Bihar
IN,IN-WB,IN-WB-KO,Kolkata
IN,IN-WB,IN-WB-MA,Maldah
IN,IN-WB,IN-WB-ME,Purba Medinipur
IN,IN-WB,IN-WB-MU,Murshidabad
IN,IN-WB,IN-WB-MW,Pashchim Medinipur
IN,IN-WB,IN-WB-NA,Nadia
IN,IN-WB,IN-WB-PN,North 24 Parganas
IN,IN-WB,IN-WB-PS,South 24 Parganas
IN,IN-WB,IN-WB-PU,Puruliya
IN,IN-WB,IN-WB-UD,Uttar Dinajpur
NZ,NZ-AUK,NZ-AUK-004,Rodney District
NZ,NZ-AUK,NZ-AUK-005,North Shore City
NZ,NZ-AUK,NZ-AUK-006,Waitakere City
NZ,NZ-AUK,NZ-AUK-007,Auckland City
NZ,NZ-AUK,NZ-AUK-008,Manukau City
NZ,NZ-AUK,NZ-AUK-009,Papakura District
NZ,NZ-AUK,NZ-AUK-010,Franklin District
NZ,NZ-BOP,NZ-BOP-021,Taupo District
NZ,NZ-BOP,NZ-BOP-022,Western Bay of Plenty District
NZ,NZ-BOP,NZ-BOP-023,Tauranga City
NZ,NZ-BOP,NZ-BOP-024,Rotorua District
NZ,NZ-BOP,NZ-BOP-025,Whakatane District
NZ,NZ-BOP,NZ-BOP-026,Kawerau District
NZ,NZ-BOP,NZ-BOP-027,Opotiki District
NZ,NZ-CAN,NZ-CAN-054,Kaikoura District
NZ,NZ-CAN,NZ-CAN-058,Hurunui District
NZ,NZ-CAN,NZ-CAN-059,Waimakariri District
NZ,NZ-CAN,NZ-CAN-060,Christchurch City
NZ,NZ-CAN,NZ-CAN-062,Selwyn District
NZ,NZ-CAN,NZ-CAN-063,Ashburton District
NZ,NZ-CAN,NZ-CAN-064,Timaru District
NZ,NZ-CAN,NZ-CAN-065,Mackenzie District
NZ,NZ-CAN,NZ-CAN-066,Waimate District
NZ,NZ-CAN,NZ-CAN-068,Waitaki District
NZ,NZ-GIS,NZ-GIS-028,Gisborne District
NZ,NZ-HKB,NZ-HKB-021,Taupo District
NZ,NZ-HKB,NZ-HKB-029,Wairoa District
NZ,NZ-HKB,NZ-HKB-030,Hastings District
NZ,NZ-HKB,NZ-HKB-031,Napier City
NZ,NZ-HKB,NZ-HKB-032,Central Hawke's Bay District
NZ,NZ-HKB,NZ-HKB-038,Rangitikei District
NZ,NZ-MBH,NZ-MBH-053,Marlborough District
NZ,NZ-MWT,NZ-MWT-020,Waitomo District
NZ,NZ-MWT,NZ-MWT-021,Taupo District
NZ,NZ-MWT,NZ-MWT-034,Stratford District
NZ,NZ-MWT,NZ-MWT-036,Ruapehu District
NZ,NZ-MWT,NZ-MWT-037,Wanganui District
NZ,NZ-MWT,NZ-MWT-038,Rangitikei District
NZ,NZ-MWT,NZ-MWT-039,Manawatu District
NZ,NZ-MWT,NZ-MWT-040,Palmerston North City
NZ,NZ-MWT,NZ-MWT-041,Tararua District
NZ,NZ-MWT,NZ-MWT-042,Horowhenua District
NZ,NZ-NSN,NZ-NSN-052,Nelson City
NZ,NZ-NTL,NZ-NTL-001,Far North District
NZ,NZ-NTL,NZ-NTL-002,Whangarei District
NZ,NZ-NTL,NZ-NTL-003,Kaipara District
NZ,NZ-OTA,NZ-OTA-068,Waitaki District
NZ,NZ-OTA,NZ-OTA-069,Central Otago District
NZ,NZ-OTA,NZ-OTA-070,Queenstown-Lakes District
NZ,NZ-OTA,NZ-OTA-071,Dunedin City
NZ,NZ-OTA,NZ-OTA-072,Clutha District
NZ,NZ-STL,NZ-STL-073,Southland District
NZ,NZ-STL,NZ-STL-074,Gore District
NZ,NZ-STL,NZ-STL-075,Invercargill City
NZ,NZ-TAS,NZ-TAS-051,Tasman District
NZ,NZ-TKI,NZ-TKI-033,New Plymouth District
NZ,NZ-TKI,NZ-TKI-034,Stratford District
NZ,NZ-TKI,NZ-TKI-035,South Taranaki District
NZ,NZ-WGN,NZ-WGN-041,Tararua District
NZ,NZ-WGN,NZ-WGN-043,Kapiti Coast District
NZ,NZ-WGN,NZ-WGN-044,Porirua City
NZ,NZ-WGN,NZ-WGN-045,Upper Hutt City
NZ,NZ-WGN,NZ-WGN-046,Lower Hutt City
NZ,NZ-WGN,NZ-WGN-047,Wellington City
NZ,NZ-WGN,NZ-WGN-048,Masterton District
NZ,NZ-WGN,NZ-WGN-049,Carterton District
NZ,NZ-WGN,NZ-WGN-050,South Wairarapa District
NZ,NZ-WKO,NZ-WKO-010,Franklin District
NZ,NZ-WKO,NZ-WKO-011,Thames-Coromandel District
NZ,NZ-WKO,NZ-WKO-012,Hauraki District
NZ,NZ-WKO,NZ-WKO-013,Waikato District
NZ,NZ-WKO,NZ-WKO-015,Matamata-Piako District
NZ,NZ-WKO,NZ-WKO-016,Hamilton City
NZ,NZ-WKO,NZ-WKO-017,Waipa District
NZ,NZ-WKO,NZ-WKO-018,Otorohanga District
NZ,NZ-WKO,NZ-WKO-019,South Waikato District
NZ,NZ-WKO,NZ-WKO-020,Waitomo District
NZ,NZ-WKO,NZ-WKO-021,Taupo District
NZ,NZ-WKO,NZ-WKO-024,Rotorua District
NZ,NZ-WTC,NZ-WTC-055,Buller District
NZ,NZ-WTC,NZ-WTC-056,Grey District
NZ,NZ-WTC,NZ-WTC-057,Westland District
PT,PT-01,PT-01-AG,Águeda
PT,PT-01,PT-01-AL,Albergaria-a-Velha
PT,PT-01,PT-01-AN,Anadia
PT,PT-01,PT-01-AR,Arouca
PT,PT-01,PT-01-AV,Aveiro
PT,PT-01,PT-01-CP,Castelo de Paiva
PT,PT-01,PT-01-EN,Espinho
PT,PT-01,PT-01-ER,Estarreja
PT,PT-01,PT-01-IL,Ílhavo
PT,PT-01,PT-01-ME,Mealhada
PT,PT-01,PT-01-MU,Murtosa
PT,PT-01,PT-01-OA,Oliveira de Azeméis
PT,PT-01,PT-01-OB,Oliveira do Bairro
PT,PT-01,PT-01-OV,Ovar
PT,PT-01,PT-01-SJ,São João da Madeira
PT,PT-01,PT-01-SM,Santa Maria da Feira
PT,PT-01,PT-01-SV,Sever do Vouga
PT,PT-01,PT-01-VC,Vale de Cambra
PT,PT-01,PT-01-VG,Vagos
PT,PT-02,PT-02-AJ,Aljustrel
PT,PT-02,PT-02-AM,Almodôvar
PT,PT-02,PT-02-AV,Alvito
PT,PT-02,PT-02-BA,Barrancos
PT,PT-02,PT-02-BE,Beja
PT,PT-02,PT-02-CU,Cuba
PT,PT-02,PT-02-CV,Castro Verde
PT,PT-02,PT-02-FA,Ferreira do Alentejo
PT,PT-02,PT-02-ME,Mértola
PT,PT-02,PT-02-MO,Moura
PT,PT-02,PT-02-OD,Odemira
PT,PT-02,PT-02-OU,Ourique
PT,PT-02,PT-02-SE,Serpa
PT,PT-02,PT-02-VI,Vidigueira
PT,PT-03,PT-03-AM,Amares
PT,PT-03,PT-03-BA,Barcelos
PT,PT-03,PT-03-BR,Braga
PT,PT-03,PT-03-CB,Cabeceiras de Basto
PT,PT-03,PT-03-CL,Celorico de Basto
PT,PT-03,PT-03-ES,Esposende
PT,PT-03,PT-03-FA,Fafe
PT,PT-03,PT-03-GU,Guimarães
PT,PT-03,PT-03-PL,Póvoa de Lanhoso
PT,PT-03,PT-03-TB,Terras de Bouro
PT,PT-03,PT-03-VF,Vila Nova de Famalicão
PT,PT-03,PT-03-VM,Vieira do Minho
PT,PT-03,PT-03-VV,Vila Verde
PT,PT-03,PT-03-VZ,Vizela
PT,PT-04,PT-04-AF,Alfândega da Fé
PT,PT-04,PT-04-BR,Bragança
PT,PT-04,PT-04-CA,Carrazeda de Ansiães
PT,PT-04,PT-04-FE,Freixo de Espada à Cinta
PT,PT-04,PT-04-MC,Macedo de Cavaleiros
PT,PT-04,PT-04-MD,Miranda do Douro
PT,PT-04,PT-04-MI,Mirandela
PT,PT-04,PT-04-MO,Mogadouro
PT,PT-04,PT-04-TM,Torre de Moncorvo
PT,PT-04,PT-04-VF,Vila Flor
PT,PT-04,PT-04-VM,Vimioso
PT,PT-04,PT-04-VN,Vinhais
PT,PT-05,PT-05-BE,Belmonte
PT,PT-05,PT-05-CB,Castelo Branco
PT,PT-05,PT-05-CO,Covilhã
PT,PT-05,PT-05-FU,Fundão
PT,PT-05,PT-05-IN,Idanha-a-Nova
PT,PT-05,PT-05-OL,Oleiros
PT,PT-05,PT-05-PE,Penamacor
PT,PT-05,PT-05-PN,Proença-a-Nova
PT,PT-05,PT-05-SE,Sertã
PT,PT-05,PT-05-VR,Vila de Rei
PT,PT-05,PT-05-VV,Vila Velha de Ródão
PT,PT-06,PT-06-AR,Arganil
PT,PT-06,PT-06-CA,Cantanhede
PT,PT-06,PT-06-CN,Condeixa-a-Nova
PT,PT-06,PT-06-CO,Coimbra
PT,PT-06,PT-06-FF,Figueira da Foz
PT,PT-06,PT-06-GO,Góis
PT,PT-06,PT-06-LO,Lousã
PT,PT-06,PT-06-MC,Miranda do Corvo
PT,PT-06,PT-06-MI,Mira
PT,PT-06,PT-06-MV,Montemor-o-Velho
PT,PT-06,PT-06-OH,Oliveira do Hospital
PT,PT-06,PT-06-PC,Penacova
PT,PT-06,PT-06-PL,Penela
PT,PT-06,PT-06-PS,Pampilhosa da Serra
PT,PT-06,PT-06-SO,Soure
PT,PT-06,PT-06-TA,Tábua
PT,PT-06,PT-06-VP,Vila Nova de Poiares
PT,PT-07,PT-07-AL,Alandroal
PT,PT-07,PT-07-AR,Arraiolos
PT,PT-07,PT-07-BO,Borba
PT,PT-07,PT-07-ES,Estremoz
PT,PT-07,PT-07-EV,Évora
PT,PT-07,PT-07-MN,Montemor-o-Novo
PT,PT-07,PT-07-MO,Mourão
PT,PT-07,PT-07-MR,Mora
PT,PT-07,PT-07-PO,Portel
PT,PT-07,PT-07-RD,Redondo
PT,PT-07,PT-07-RM,Reguengos de Monsaraz
PT,PT-07,PT-07-VA,Viana do Alentejo
PT,PT-07,PT-07-VN,Vendas Novas
PT,PT-07,PT-07-VV,Vila Viçosa
PT,PT-08,PT-08-AB,Albufeira
PT,PT-08,PT-08-AC,Alcoutim
PT,PT-08,PT-08-AJ,Aljezur
PT,PT-08,PT-08-CM,Castro Marim
PT,PT-08,PT-08-FA,Faro
PT,PT-08,PT-08-LA,Lagoa
PT,PT-08,PT-08-LO,Loulé
PT,PT-08,PT-08-LS,Lagos
PT,PT-08,PT-08-MO,Monchique
PT,PT-08,PT-08-OL,Olhão
PT,PT-08,PT-08-PO,Portimão
PT,PT-08,PT-08-SB,São Brás de Alportel
PT,PT-08,PT-08-SI,Silves
PT,PT-08,PT-08-TA,Tavira
PT,PT-08,PT-08-VB,Vila do Bispo
PT,PT-08,PT-08-VS,Vila Real de Santo António
PT,PT-09,PT-09-AB,Aguiar da Beira
PT,PT-09,PT-09-AL,Almeida
PT,PT-09,PT-09-CB,Celorico da Beira
PT,PT-09,PT-09-FA,Fornos de Algodres
PT,PT-09,PT-09-FC,Figueira de Castelo Rodrigo
PT,PT-09,PT-09-GO,Gouveia
PT,PT-09,PT-09-GU,Guarda
PT,PT-09,PT-09-MA,Manteigas
PT,PT-09,PT-09-ME,Mêda
PT,PT-09,PT-09-PI,Pinhel
PT,PT-09,PT-09-SA,Sabugal
PT,PT-09,PT-09-SE,Seia
PT,PT-09,PT-09-TR,Trancoso
PT,PT-09,PT-09-VF,Vila Nova de Foz Côa
PT,PT-10,PT-10-AC,Alcobaça
PT,PT-10,PT-10-AN,Ansião
PT,PT-10,PT-10-AV,Alvaiázere
PT,PT-10,PT-10-BA,Batalha
PT,PT-10,PT-10-BO,Bombarral
PT,PT-10,PT-10-CP,Castanheira de Pêra
PT,PT-10,PT-10-CR,Caldas da Rainha
PT,PT-10,PT-10-FV,Figueiró dos Vinhos
PT,PT-10,PT-10-LE,Leiria
PT,PT-10,PT-10-MG,Marinha Grande
PT,PT-10,PT-10-NA,Nazaré
PT,PT-10,PT-10-OB,Óbidos
PT,PT-10,PT-10-PB,Pombal
PT,PT-10,PT-10-PG,Pedrógão Grande
PT,PT-10,PT-10-PM,Porto de Mós
PT,PT-10,PT-10-PN,Peniche
PT,PT-11,PT-11-AL,Alenquer
PT,PT-11,PT-11-AM,Amadora
PT,PT-11,PT-11-AV,Arruda dos Vinhos
PT,PT-11,PT-11-AZ,Azambuja
PT,PT-11,PT-11-CD,Cadaval
PT,PT-11,PT-11-CS,Cascais
PT,PT-11,PT-11-LI,Lisboa
PT,PT-11,PT-11-LN,Lourinhã
PT,PT-11,PT-11-LS,Loures
PT,PT-11,PT-11-MA,Mafra
PT,PT-11,PT-11-OD,Odivelas
PT,PT-11,PT-11-OE,Oeiras
PT,PT-11,PT-11-SI,Sintra
PT,PT-11,PT-11-SM,Sobral de Monte Agraço
PT,PT-11,PT-11-TV,Torres Vedras
PT,PT-11,PT-11-VX,Vila Franca de Xira
PT,PT-12,PT-12-AC,Alter do Chão
PT,PT-12,PT-12-AR,Arronches
PT,PT-12,PT-12-AV,Avis
PT,PT-12,PT-12-CM,Campo Maior
PT,PT-12,PT-12-CR,Crato
PT,PT-12,PT-12-CV,Castelo de Vide
PT,PT-12,PT-12-EL,Elvas
PT,PT-12,PT-12-FR,Fronteira
PT,PT-12,PT-12-GA,Gavião
PT,PT-12,PT-12-MA,Marvão
PT,PT-12,PT-12-MO,Monforte
PT,PT-12,PT-12-NI,Nisa
PT,PT-12,PT-12-PA,Portalegre
PT,PT-12,PT-12-PS,Ponte de Sôr
PT,PT-12,PT-12-SO,Sousel
PT,PT-13,PT-13-AM,Amarante
PT,PT-13,PT-13-BA,Baião
PT,PT-13,PT-13-FE,Felgueiras
PT,PT-13,PT-13-GO,Gondomar
PT,PT-13,PT-13-LO,Lousada
PT,PT-13,PT-13-MC,Marco de Canaveses
PT,PT-13,PT-13-MI,Maia
PT,PT-13,PT-13-MT,Matosinhos
PT,PT-13,PT-13-PA,Paredes
PT,PT-13,PT-13-PE,Penafiel
PT,PT-13,PT-13-PF,Paços de Ferreira
PT,PT-13,PT-13-PO,Porto
PT,PT-13,PT-13-PV,Póvoa de Varzim
PT,PT-13,PT-13-ST,Santo Tirso
PT,PT-13,PT-13-TR,Trofa
PT,PT-13,PT-13-VA,Valongo
PT,PT-13,PT-13-VC,Vila do Conde
PT,PT-13,PT-13-VG,Vila Nova de Gaia
PT,PT-14,PT-14-AB,Abrantes
PT,PT-14,PT-14-AC,Alcanena
PT,PT-14,PT-14-AM,Almeirim
PT,PT-14,PT-14-AP,Alpiarça
PT,PT-14,PT-14-BE,Benavente
PT,PT-14,PT-14-CA,Cartaxo
PT,PT-14,PT-14-CH,Chamusca
PT,PT-14,PT-14-CN,Constância
PT,PT-14,PT-14-CR,Coruche
PT,PT-14,PT-14-EN,Entroncamento
PT,PT-14,PT-14-FZ,Ferreira do Zêzere
PT,PT-14,PT-14-GO,Golegã
PT,PT-14,PT-14-MA,Mação
PT,PT-14,PT-14-OU,Ourém
PT,PT-14,PT-14-RM,Rio Maior
PT,PT-14,PT-14-SA,Santarém
PT,PT-14,PT-14-SD,Sardoal
PT,PT-14,PT-14-SM,Salvaterra de Magos
PT,PT-14,PT-14-TM,Tomar
PT,PT-14,PT-14-TN,Torres Novas
PT,PT-14,PT-14-VB,Vila Nova da Barquinha
PT,PT-15,PT-15-AC,Alcochete
PT,PT-15,PT-15-AM,Almada
PT,PT-15,PT-15-AS,Alcácer do Sal
PT,PT-15,PT-15-BA,Barreiro
PT,PT-15,PT-15-GR,Grândola
PT,PT-15,PT-15-MN,Montijo
PT,PT-15,PT-15-MT,Moita
PT,PT-15,PT-15-PA,Palmela
PT,PT-15,PT-15-SC,Santiago do Cacém
PT,PT-15,PT-15-SE,Setúbal
PT,PT-15,PT-15-SI,Sines
PT,PT-15,PT-15-SS,Sesimbra
PT,PT-15,PT-15-SX,Seixal
PT,PT-16,PT-16-AV,Arcos de Valdevez
PT,PT-16,PT-16-CA,Caminha
PT,PT-16,PT-16-ME,Melgaço
PT,PT-16,PT-16-MO,Monção
PT,PT-16,PT-16-PB,Ponte da Barca
PT,PT-16,PT-16-PC,Paredes de Coura
PT,PT-16,PT-16-PL,Ponte de Lima
PT,PT-16,PT-16-VA,Valença
PT,PT-16,PT-16-VC,Viana do Castelo
PT,PT-16,PT-16-VN,Vila Nova de Cerveira
PT,PT-17,PT-17-AL,Alijó
PT,PT-17,PT-17-BO,Boticas
PT,PT-17,PT-17-CH,Chaves
PT,PT-17,PT-17-MB,Mondim de Basto
PT,PT-17,PT-17-MF,Mesão Frio
PT,PT-17,PT-17-MT,Montalegre
PT,PT-17,PT-17-MU,Murça
PT,PT-17,PT-17-PR,Peso da Régua
PT,PT-17,PT-17-RP,Ribeira de Pena
PT,PT-17,PT-17-SA,Sabrosa
PT,PT-17,PT-17-SM,Santa Marta de Penaguião
PT,PT-17,PT-17-VA,Valpaços
PT,PT-17,PT-17-VP,Vila Pouca de Aguiar
PT,PT-17,PT-17-VR,Vila Real
PT,PT-18,PT-18-AR,Armamar
PT,PT-18,PT-18-CD,Castro Daire
PT,PT-18,PT-18-CI,Cinfães
PT,PT-18,PT-18-CS,Carregal do Sal
PT,PT-18,PT-18-LA,Lamego
PT,PT-18,PT-18-MA,Mangualde
PT,PT-18,PT-18-MB,Moimenta da Beira
PT,PT-18,PT-18-MR,Mortágua
PT,PT-18,PT-18-NE,Nelas
PT,PT-18,PT-18-OF,Oliveira de Frades
PT,PT-18,PT-18-PC,Penalva do Castelo
PT,PT-18,PT-18-PE,Penedono
PT,PT-18,PT-18-RE,Resende
PT,PT-18,PT-18-SC,Santa Comba Dão
PT,PT-18,PT-18-SE,Sernancelhe
PT,PT-18,PT-18-SJ,São João da Pesqueira
PT,PT-18,PT-18-SP,São Pedro do Sul
PT,PT-18,PT-18-ST,Sátão
PT,PT-18,PT-18-TB,Tabuaço
PT,PT-18,PT-18-TO,Tondela
PT,PT-18,PT-18-TR,Tarouca
PT,PT-18,PT-18-VO,Vouzela
PT,PT-18,PT-18-VP,Vila Nova de Paiva
PT,PT-18,PT-18-VS,Viseu
PT,PT-20,PT-20-AH,Angra do Heroísmo
PT,PT-20,PT-20-CA,Calheta
PT,PT-20,PT-20-CO,Corvo
PT,PT-20,PT-20-HO,Horta
PT,PT-20,PT-20-LF,Lajes das Flores
PT,PT-20,PT-20-LG,Lagoa
PT,PT-20,PT-20-LP,Lajes do Pico
PT,PT-20,PT-20-MA,Madalena
PT,PT-20,PT-20-NO,Nordeste
PT,PT-20,PT-20-PC,Povoação
PT,PT-20,PT-20-PD,Ponta Delgada
PT,PT-20,PT-20-PV,Praia da Vitória
PT,PT-20,PT-20-RG,Ribeira Grande
PT,PT-20,PT-20-SF,Santa Cruz das Flores
PT,PT-20,PT-20-SG,Santa Cruz da Graciosa
PT,PT-20,PT-20-SP,São Roque do Pico
PT,PT-20,PT-20-VC,Vila Franca do Campo
PT,PT-20,PT-20-VE,Velas
PT,PT-20,PT-20-VP,Vila do Porto
PT,PT-30,PT-30-CL,Câmara de Lobos
PT,PT-30,PT-30-CT,Calheta
PT,PT-30,PT-30-FU,Funchal
PT,PT-30,PT-30-MA,Machico
PT,PT-30,PT-30-PD,Ponta do Sol
PT,PT-30,PT-30-PM,Porto Moniz
PT,PT-30,PT-30-PS,Porto Santo
PT,PT-30,PT-30-RB,Ribeira Brava
PT,PT-30,PT-30-SA,Santana
PT,PT-30,PT-30-SC,Santa Cruz
PT,PT-30,PT-30-SV,São Vicente
US,US-AK,US-AK-013,Aleutians East
US,US-AK,US-AK-016,Aleutians West
US,US-AK,US-AK-020,Anchorage
US,US-AK,US-AK-050,Bethel
US,US-AK,US-AK-060,Bristol Bay
US,US-AK,US-AK-068,Denali
US,US-AK,US-AK-070,Dillingham
US,US-AK,US-AK-090,Fairbanks North Star
US,US-AK,US-AK-100,Haines
US,US-AK,US-AK-110,Juneau
US,US-AK,US-AK-122,Kenai Peninsula
US,US-AK,US-AK-130,Ketchikan Gateway
US,US-AK,US-AK-150,Kodiak Island
US,US-AK,US-AK-164,Lake and Peninsula
US,US-AK,US-AK-170,Matanuska-Susitna
US,US-AK,US-AK-180,Nome
US,US-AK,US-AK-185,North Slope
US,US-AK,US-AK-188,Northwest Arctic
US,US-AK,US-AK-201,Prince of Wales-Outer Ketchikan
US,US-AK,US-AK-220,Sitka
US,US-AK,US-AK-232,Skagway-Hoonah-Angoon
US,US-AK,US-AK-240,Southeast Fairbanks
US,US-AK,US-AK-261,Valdez-Cordova
US,US-AK,US-AK-270,Wade Hampton
US,US-AK,US-AK-280,Wrangell-Petersburg
US,US-AK,US-AK-282,Yakutat
US,US-AK,US-AK-290,Yukon-Koyukuk
US,US-AL,US-AL-001,Autauga
US,US-AL,US-AL-003,Baldwin
US,US-AL,US-AL-005,Barbour
US,US-AL,US-AL-007,Bibb
US,US-AL,US-AL-009,Blount
US,US-AL,US-AL-011,Bullock
US,US-AL,US-AL-013,Butler
US,US-AL,US-AL-015,Calhoun
US,US-AL,US-AL-017,Chambers
US,US-AL,US-AL-019,Cherokee
US,US-AL,US-AL-021,Chilton
US,US-AL,US-AL-023,Choctaw
US,US-AL,US-AL-025,Clarke
US,US-AL,US-AL-027,Clay
US,US-AL,US-AL-029,Cleburne
US,US-AL,US-AL-031,Coffee
US,US-AL,US-AL-033,Colbert
US,US-AL,US-AL-035,Conecuh
US,US-AL,US-AL-037,Coosa
US,US-AL,US-AL-039,Covington
US,US-AL,US-AL-041,Crenshaw
US,US-AL,US-AL-043,Cullman
US,US-AL,US-AL-045,Dale
US,US-AL,US-AL-047,Dallas
US,US-AL,US-AL-049,DeKalb
US,US-AL,US-AL-051,Elmore
US,US-AL,US-AL-053,Escambia
US,US-AL,US-AL-055,Etowah
US,US-AL,US-AL-057,Fayette
US,US-AL,US-AL-059,Franklin
US,US-AL,US-AL-061,Geneva
US,US-AL,US-AL-063,Greene
US,US-AL,US-AL-065,Hale
US,US-AL,US-AL-067,Henry
US,US-AL,US-AL-069,Houston
US,US-AL,US-AL-071,Jackson
US,US-AL,US-AL-073,Jefferson
US,US-AL,US-AL-075,Lamar
US,US-AL,US-AL-077,Lauderdale
US,US-AL,US-AL-079,Lawrence
US,US-AL,US-AL-081,Lee
US,US-AL,US-AL-083,Limestone
US,US-AL,US-AL-085,Lowndes
US,US-AL,US-AL-087,Macon
US,US-AL,US-AL-089,Madison
US,US-AL,US-AL-091,Marengo
US,US-AL,US-AL-093,Marion
US,US-AL,US-AL-095,Marshall
US,US-AL,US-AL-097,Mobile
US,US-AL,US-AL-099,Monroe
US,US-AL,US-AL-101,Montgomery
US,US-AL,US-AL-103,Morgan
US,US-AL,US-AL-105,Perry
US,US-AL,US-AL-107,Pickens
US,US-AL,US-AL-109,Pike
US,US-AL,US-AL-111,Randolph
US,US-AL,US-AL-113,Russell
US,US-AL,US-AL-115,St. Clair
US,US-AL,US-AL-117,Shelby
US,US-AL,US-AL-119,Sumter
US,US-AL,US-AL-121,Talladega
US,US-AL,US-AL-123,Tallapoosa
US,US-AL,US-AL-125,Tuscaloosa
US,US-AL,US-AL-127,Walker
US,US-AL,US-AL-129,Washington
US,US-AL,US-AL-131,Wilcox
US,US-AL,US-AL-133,Winston
US,US-AR,US-AR-001,Arkansas
US,US-AR,US-AR-003,Ashley
US,US-AR,US-AR-005,Baxter
US,US-AR,US-AR-007,Benton
US,US-AR,US-AR-009,Boone
US,US-AR,US-AR-011,Bradley
US,US-AR,US-AR-013,Calhoun
US,US-AR,US-AR-015,Carroll
US,US-AR,US-AR-017,Chicot
US,US-AR,US-AR-019,Clark
US,US-AR,US-AR-021,Clay
US,US-AR,US-AR-023,Cleburne
US,US-AR,US-AR-025,Cleveland
US,US-AR,US-AR-027,Columbia
US,US-AR,US-AR-029,Conway
US,US-AR,US-AR-031,Craighead
US,US-AR,US-AR-033,Crawford
US,US-AR,US-AR-035,Crittenden
US,US-AR,US-AR-037,Cross
US,US-AR,US-AR-039,Dallas
US,US-AR,US-AR-041,Desha
US,US-AR,US-AR-043,Drew
US,US-AR,US-AR-045,Faulkner
US,US-AR,US-AR-047,Franklin
US,US-AR,US-AR-049,Fulton
US,US-AR,US-AR-051,Garland
US,US-AR,US-AR-053,Grant
US,US-AR,US-AR-055,Greene
US,US-AR,US-AR-057,Hempstead
US,US-AR,US-AR-059,Hot Spring
US,US-AR,US-AR-061,Howard
US,US-AR,US-AR-063,Independence
US,US-AR,US-AR-065,Izard
US,US-AR,US-AR-067,Jackson
US,US-AR,US-AR-069,Jefferson
US,US-AR,US-AR-071,Johnson
US,US-AR,US-AR-073,Lafayette
US,US-AR,US-AR-075,Lawrence
US,US-AR,US-AR-077,Lee
US,US-AR,US-AR-079,Lincoln
US,US-AR,US-AR-081,Little River
US,US-AR,US-AR-083,Logan
US,US-AR,US-AR-085,Lonoke
US,US-AR,US-AR-087,Madison
US,US-AR,US-AR-089,Marion
US,US-AR,US-AR-091,Miller
US,US-AR,US-AR-093,Mississippi
US,US-AR,US-AR-095,Monroe
US,US-AR,US-AR-097,Montgomery
US,US-AR,US-AR-099,Nevada
US,US-AR,US-AR-101,Newton
US,US-AR,US-AR-103,Ouachita
US,US-AR,US-AR-105,Perry
US,US-AR,US-AR-107,Phillips
US,US-AR,US-AR-109,Pike
US,US-AR,US-AR-111,Poinsett
US,US-AR,US-AR-113,Polk
US,US-AR,US-AR-115,Pope
US,US-AR,US-AR-117,Prairie
US,US-AR,US-AR-119,Pulaski
US,US-AR,US-AR-121,Randolph
US,US-AR,US-AR-123,St. Francis
US,US-AR,US-AR-125,Saline
US,US-AR,US-AR-127,Scott
US,US-AR,US-AR-129,Searcy
US,US-AR,US-AR-131,Sebastian
US,US-AR,US-AR-133,Sevier
US,US-AR,US-AR-135,Sharp
US,US-AR,US-AR-137,Stone
US,US-AR,US-AR-139,Union
